Order,Publish Date,Title,Story Arc,Detail Link
"26,109",05/2015,Magneto (2014) #16,-,https://cmro.travis-starnes.com/detail.php?idvalue=39044
"26,110",06/2015,Magneto (2014) #17,-,https://cmro.travis-starnes.com/detail.php?idvalue=39045
"26,111",05/2015,Amazing Spider-Man Special (2015) #1,Inhuman Error,https://cmro.travis-starnes.com/detail.php?idvalue=39046
"26,112",06/2015,Inhuman Special (2015) #1,Inhuman Error,https://cmro.travis-starnes.com/detail.php?idvalue=39047
"26,113",07/2015,All-New Captain America Special (2015) #1,Inhuman Error,https://cmro.travis-starnes.com/detail.php?idvalue=39048
"26,114",05/2015,Moon Knight (2014) #13,-,https://cmro.travis-starnes.com/detail.php?idvalue=39063
"26,115",06/2015,Moon Knight (2014) #14,-,https://cmro.travis-starnes.com/detail.php?idvalue=39064
"26,116",07/2015,Moon Knight (2014) #15,-,https://cmro.travis-starnes.com/detail.php?idvalue=39065
"26,117",08/2015,Moon Knight (2014) #16,-,https://cmro.travis-starnes.com/detail.php?idvalue=39066
"26,118",09/2015,Moon Knight (2014) #17,-,https://cmro.travis-starnes.com/detail.php?idvalue=39067
"26,119",05/2015,All-New Hawkeye (2015) #1,-,https://cmro.travis-starnes.com/detail.php?idvalue=39068
"26,120",06/2015,All-New Hawkeye (2015) #2,-,https://cmro.travis-starnes.com/detail.php?idvalue=39069
"26,121",07/2015,All-New Hawkeye (2015) #3,-,https://cmro.travis-starnes.com/detail.php?idvalue=39070
"26,122",09/2015,All-New Hawkeye (2015) #4,-,https://cmro.travis-starnes.com/detail.php?idvalue=39071
"26,123",11/2015,All-New Hawkeye (2015) #5,-,https://cmro.travis-starnes.com/detail.php?idvalue=39072
"26,124",04/2015,Superior Iron Man (2015) #5,-,https://cmro.travis-starnes.com/detail.php?idvalue=39085
"26,125",05/2015,Superior Iron Man (2015) #6,-,https://cmro.travis-starnes.com/detail.php?idvalue=39086
"26,126",06/2015,Superior Iron Man (2015) #7,-,https://cmro.travis-starnes.com/detail.php?idvalue=39087
"26,127",07/2015,Superior Iron Man (2015) #8,-,https://cmro.travis-starnes.com/detail.php?idvalue=39088
"26,128",08/2015,Superior Iron Man (2015) #9,-,https://cmro.travis-starnes.com/detail.php?idvalue=39089
"26,129",03/2015,Ant-Man (2015) #1,-,https://cmro.travis-starnes.com/detail.php?idvalue=39090
"26,130",04/2015,Ant-Man (2015) #2,-,https://cmro.travis-starnes.com/detail.php?idvalue=39091
"26,131",05/2015,Ant-Man (2015) #3,-,https://cmro.travis-starnes.com/detail.php?idvalue=39092
"26,132",06/2015,Ant-Man (2015) #4,-,https://cmro.travis-starnes.com/detail.php?idvalue=39093
"26,133",07/2015,Ant-Man (2015) #5,-,https://cmro.travis-starnes.com/detail.php?idvalue=39094
"26,134",11/2014,Avengers (2013) #34.1,-,https://cmro.travis-starnes.com/detail.php?idvalue=39095
"26,135",03/2015,Avengers (2013) #34.2,-,https://cmro.travis-starnes.com/detail.php?idvalue=39112
"26,136",06/2015,Deathlok (2014) #7,-,https://cmro.travis-starnes.com/detail.php?idvalue=39113
"26,137",07/2015,Deathlok (2014) #8,-,https://cmro.travis-starnes.com/detail.php?idvalue=39114
"26,138",08/2015,Deathlok (2014) #9,-,https://cmro.travis-starnes.com/detail.php?idvalue=39115
"26,139",09/2015,Deathlok (2014) #10,-,https://cmro.travis-starnes.com/detail.php?idvalue=39116
"26,140",04/2015,Daredevil (2014) #13,-,https://cmro.travis-starnes.com/detail.php?idvalue=39117
"26,141",05/2015,Daredevil (2014) #14,-,https://cmro.travis-starnes.com/detail.php?idvalue=39118
"26,142",07/2015,Daredevil (2014) #15,-,https://cmro.travis-starnes.com/detail.php?idvalue=39119
"26,143",07/2015,Daredevil (2014) #15.1 [A Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=38955
"26,144",08/2015,Daredevil (2014) #16,-,https://cmro.travis-starnes.com/detail.php?idvalue=39120
"26,145",09/2015,Daredevil (2014) #17,-,https://cmro.travis-starnes.com/detail.php?idvalue=39121
"26,146",11/2015,Daredevil (2014) #18,-,https://cmro.travis-starnes.com/detail.php?idvalue=39122
"26,147",03/2015,Deadpool (2013) #40,-,https://cmro.travis-starnes.com/detail.php?idvalue=39676
"26,148",01/2015,Legendary Star-Lord (2014) #5,-,https://cmro.travis-starnes.com/detail.php?idvalue=39139
"26,149",02/2015,Legendary Star-Lord (2014) #6,-,https://cmro.travis-starnes.com/detail.php?idvalue=39140
"26,150",03/2015,Legendary Star-Lord (2014) #7,-,https://cmro.travis-starnes.com/detail.php?idvalue=39141
"26,151",03/2015,Legendary Star-Lord (2014) #8,-,https://cmro.travis-starnes.com/detail.php?idvalue=39142
"26,152",04/2015,Guardians of the Galaxy and X-Men: Black ...,Black Vortex,https://cmro.travis-starnes.com/detail.php?idvalue=39143
"26,153",03/2015,Cyclops (2014) #9,-,https://cmro.travis-starnes.com/detail.php?idvalue=39144
"26,154",04/2015,Cyclops (2014) #10,-,https://cmro.travis-starnes.com/detail.php?idvalue=39145
"26,155",05/2015,Cyclops (2014) #11,-,https://cmro.travis-starnes.com/detail.php?idvalue=39146
"26,156",04/2015,Guardians of the Galaxy (2013) #24,Black Vortex,https://cmro.travis-starnes.com/detail.php?idvalue=39147
"26,157",04/2015,Legendary Star-Lord (2014) #9,Black Vortex,https://cmro.travis-starnes.com/detail.php?idvalue=39148
"26,158",04/2015,All-New X-Men (2013) #38,Black Vortex,https://cmro.travis-starnes.com/detail.php?idvalue=39149
"26,159",05/2015,All-New X-Men (2013) #39,Black Vortex,https://cmro.travis-starnes.com/detail.php?idvalue=39161
"26,160",05/2015,Guardians Team-Up (2015) #3,Black Vortex,https://cmro.travis-starnes.com/detail.php?idvalue=39162
"26,161",05/2015,Guardians of the Galaxy (2013) #25,Black Vortex,https://cmro.travis-starnes.com/detail.php?idvalue=39163
"26,162",05/2015,Nova (2013) #28,Black Vortex,https://cmro.travis-starnes.com/detail.php?idvalue=39164
"26,163",05/2015,Legendary Star-Lord (2014) #10,Black Vortex,https://cmro.travis-starnes.com/detail.php?idvalue=39165
"26,164",06/2015,Cyclops (2014) #12,Black Vortex,https://cmro.travis-starnes.com/detail.php?idvalue=39166
"26,165",06/2015,Captain Marvel (2014) #14,Black Vortex,https://cmro.travis-starnes.com/detail.php?idvalue=39167
"26,166",06/2015,Legendary Star-Lord (2014) #11,Black Vortex,https://cmro.travis-starnes.com/detail.php?idvalue=39168
"26,167",06/2015,Guardians of the Galaxy and X-Men: Black ...,Black Vortex,https://cmro.travis-starnes.com/detail.php?idvalue=39169
"26,168",06/2015,Guardians of the Galaxy (2013) #26,-,https://cmro.travis-starnes.com/detail.php?idvalue=39170
"26,169",07/2015,Guardians of the Galaxy (2013) #27,-,https://cmro.travis-starnes.com/detail.php?idvalue=39183
"26,170",06/2015,Guardians Team-Up (2015) #4,-,https://cmro.travis-starnes.com/detail.php?idvalue=39184
"26,171",07/2015,Guardians Team-Up (2015) #5,-,https://cmro.travis-starnes.com/detail.php?idvalue=39185
"26,172",07/2015,Legendary Star-Lord (2014) #12,-,https://cmro.travis-starnes.com/detail.php?idvalue=39186
"26,173",06/2015,Nova (2013) #29,-,https://cmro.travis-starnes.com/detail.php?idvalue=39188
"26,174",06/2015,Nova (2013) #30,-,https://cmro.travis-starnes.com/detail.php?idvalue=39189
"26,175",07/2015,Nova (2013) #31,-,https://cmro.travis-starnes.com/detail.php?idvalue=39190
"26,176",06/2015,All-New X-Men (2013) #40,-,https://cmro.travis-starnes.com/detail.php?idvalue=39191
"26,177",08/2015,All-New X-Men (2013) #41,-,https://cmro.travis-starnes.com/detail.php?idvalue=39192
"26,178",05/2015,Uncanny X-Men (2013) #32,-,https://cmro.travis-starnes.com/detail.php?idvalue=39200
"26,179",06/2015,Uncanny X-Men (2013) #33,-,https://cmro.travis-starnes.com/detail.php?idvalue=39201
"26,180",07/2015,Uncanny X-Men (2013) #34,-,https://cmro.travis-starnes.com/detail.php?idvalue=39202
"26,181",09/2015,Uncanny X-Men (2013) #35,-,https://cmro.travis-starnes.com/detail.php?idvalue=39203
"26,182",01/2016,Uncanny X-Men (2013) #600,-,https://cmro.travis-starnes.com/detail.php?idvalue=39204
"26,183",08/2014,The Punisher (2014) #7,-,https://cmro.travis-starnes.com/detail.php?idvalue=39205
"26,184",09/2014,The Punisher (2014) #8,-,https://cmro.travis-starnes.com/detail.php?idvalue=39206
"26,185",10/2014,The Punisher (2014) #9,-,https://cmro.travis-starnes.com/detail.php?idvalue=39207
"26,186",10/2014,Black Widow (2014) #9,-,https://cmro.travis-starnes.com/detail.php?idvalue=39208
"26,187",11/2014,Black Widow (2014) #10,-,https://cmro.travis-starnes.com/detail.php?idvalue=39209
"26,188",12/2014,Black Widow (2014) #11,-,https://cmro.travis-starnes.com/detail.php?idvalue=39217
"26,189",01/2015,Black Widow (2014) #12,-,https://cmro.travis-starnes.com/detail.php?idvalue=39218
"26,190",11/2014,The Punisher (2014) #10,-,https://cmro.travis-starnes.com/detail.php?idvalue=39219
"26,191",12/2014,The Punisher (2014) #11,-,https://cmro.travis-starnes.com/detail.php?idvalue=39220
"26,192",02/2015,Black Widow (2014) #13,-,https://cmro.travis-starnes.com/detail.php?idvalue=39221
"26,193",01/2015,The Punisher (2014) #12,-,https://cmro.travis-starnes.com/detail.php?idvalue=39222
"26,194",02/2015,The Punisher (2014) #13,-,https://cmro.travis-starnes.com/detail.php?idvalue=39223
"26,195",03/2015,The Punisher (2014) #14,-,https://cmro.travis-starnes.com/detail.php?idvalue=39224
"26,196",04/2015,The Punisher (2014) #15,-,https://cmro.travis-starnes.com/detail.php?idvalue=39225
"26,197",05/2015,The Punisher (2014) #16,-,https://cmro.travis-starnes.com/detail.php?idvalue=39226
"26,198",06/2015,The Punisher (2014) #17,-,https://cmro.travis-starnes.com/detail.php?idvalue=39230
"26,199",07/2015,The Punisher (2014) #18,-,https://cmro.travis-starnes.com/detail.php?idvalue=39235
"26,200",03/2015,Black Widow (2014) #14,-,https://cmro.travis-starnes.com/detail.php?idvalue=39236
"26,201",04/2015,Black Widow (2014) #15,-,https://cmro.travis-starnes.com/detail.php?idvalue=39237
"26,202",05/2015,Black Widow (2014) #16,-,https://cmro.travis-starnes.com/detail.php?idvalue=39238
"26,203",06/2015,Black Widow (2014) #17,-,https://cmro.travis-starnes.com/detail.php?idvalue=39239
"26,204",07/2015,Black Widow (2014) #18,-,https://cmro.travis-starnes.com/detail.php?idvalue=39240
"26,205",12/2014,Bucky Barnes: The Winter Soldier (2014) #1,-,https://cmro.travis-starnes.com/detail.php?idvalue=39241
"26,206",01/2015,Bucky Barnes: The Winter Soldier (2014) #2,-,https://cmro.travis-starnes.com/detail.php?idvalue=39242
"26,207",02/2015,Bucky Barnes: The Winter Soldier (2014) #3,-,https://cmro.travis-starnes.com/detail.php?idvalue=39243
"26,208",03/2015,Bucky Barnes: The Winter Soldier (2014) #4,-,https://cmro.travis-starnes.com/detail.php?idvalue=39244
"26,209",04/2015,Bucky Barnes: The Winter Soldier (2014) #5,-,https://cmro.travis-starnes.com/detail.php?idvalue=39254
"26,210",05/2015,Bucky Barnes: The Winter Soldier (2014) #6,-,https://cmro.travis-starnes.com/detail.php?idvalue=39255
"26,211",06/2015,Bucky Barnes: The Winter Soldier (2014) #7,-,https://cmro.travis-starnes.com/detail.php?idvalue=39256
"26,212",07/2015,Bucky Barnes: The Winter Soldier (2014) #8,-,https://cmro.travis-starnes.com/detail.php?idvalue=39257
"26,213",08/2015,Bucky Barnes: The Winter Soldier (2014) #9,-,https://cmro.travis-starnes.com/detail.php?idvalue=39258
"26,214",10/2015,Bucky Barnes: The Winter Soldier (2014) #10,-,https://cmro.travis-starnes.com/detail.php?idvalue=39259
"26,215",11/2015,Bucky Barnes: The Winter Soldier (2014) #11,-,https://cmro.travis-starnes.com/detail.php?idvalue=39260
"26,216",06/2015,Avengers: Ultron Forever (2015) #1,-,https://cmro.travis-starnes.com/detail.php?idvalue=39715
"26,217",06/2015,New Avengers: Ultron Forever (2015) #1,-,https://cmro.travis-starnes.com/detail.php?idvalue=39716
"26,218",07/2015,Uncanny Avengers: Ultron Forever (2015) #1,-,https://cmro.travis-starnes.com/detail.php?idvalue=39717
"26,219",08/2015,Guardians Team-Up (2015) #6,-,https://cmro.travis-starnes.com/detail.php?idvalue=39291
"26,220",09/2015,Guardians Team-Up (2015) #7,-,https://cmro.travis-starnes.com/detail.php?idvalue=39303
"26,221",09/2015,Guardians Team-Up (2015) #8,-,https://cmro.travis-starnes.com/detail.php?idvalue=39304
"26,222",10/2015,Guardians Team-Up (2015) #9,-,https://cmro.travis-starnes.com/detail.php?idvalue=39305
"26,223",10/2015,Guardians Team-Up (2015) #10,-,https://cmro.travis-starnes.com/detail.php?idvalue=39306
"26,224",08/2015,Groot (2015) #1,-,https://cmro.travis-starnes.com/detail.php?idvalue=39284
"26,225",09/2015,Groot (2015) #2,-,https://cmro.travis-starnes.com/detail.php?idvalue=39285
"26,226",10/2015,Groot (2015) #3,-,https://cmro.travis-starnes.com/detail.php?idvalue=39286
"26,227",11/2015,Groot (2015) #4,-,https://cmro.travis-starnes.com/detail.php?idvalue=39287
"26,228",12/2015,Groot (2015) #5,-,https://cmro.travis-starnes.com/detail.php?idvalue=39288
"26,229",01/2016,Groot (2015) #6,-,https://cmro.travis-starnes.com/detail.php?idvalue=39289
"26,230",06/2015,S.H.I.E.L.D. (2015) #5,-,https://cmro.travis-starnes.com/detail.php?idvalue=40756
"26,231",07/2015,S.H.I.E.L.D. (2015) #6,-,https://cmro.travis-starnes.com/detail.php?idvalue=40757
"26,232",12/2014,Amazing Spider-Man (2014) #7 [A Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=39307
"26,233",12/2014,Amazing Spider-Man (2014) #8 [A Story],-,https://cmro.travis-starnes.com/detail.php?idvalue=39308
"26,234",05/2014,Free Comic Book Day 2014 (Guardians of the ...,Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39309
"26,235",10/2014,Superior Spider-Man (2013) #32 [A Story],Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39310
"26,236",10/2014,Superior Spider-Man (2013) #32 [B Story],Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=38174
"26,237",11/2014,Edge of Spider-Verse (2014) #1,Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39311
"26,238",11/2014,Superior Spider-Man (2013) #33 [A Story],Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39312
"26,239",11/2014,Superior Spider-Man (2013) #33 [B Story],Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=38175
"26,240",11/2014,Edge of Spider-Verse (2014) #2,Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39325
"26,241",11/2014,Edge of Spider-Verse (2014) #3,Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39326
"26,242",12/2014,Edge of Spider-Verse (2014) #4,Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39327
"26,243",12/2014,Amazing Spider-Man (2014) #7 [B Story],Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39328
"26,244",12/2014,Edge of Spider-Verse (2014) #5,Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39329
"26,245",12/2014,Spider-Man 2099 (2014) #5,Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39330
"26,246",12/2014,Amazing Spider-Man (2014) #8 [B Story],Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39331
"26,247",01/2015,Amazing Spider-Man (2014) #9 [A Story],Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39332
"26,248",01/2015,Amazing Spider-Man (2014) #9 [B Story],Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39333
"26,249",01/2015,Spider-Verse (2015) #1 [A Story],Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39334
"26,250",01/2015,Spider-Verse (2015) #1 [B Story],Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39344
"26,251",01/2015,Spider-Verse (2015) #1 [C Story],Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39345
"26,252",01/2015,Spider-Verse (2015) #1 [D Story],Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39346
"26,253",01/2015,Spider-Verse (2015) #1 [E Story],Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39347
"26,254",01/2015,Spider-Verse (2015) #1 [F Story],Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39348
"26,255",01/2015,Spider-Verse Team-Up (2015) #1 [A Story],Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39349
"26,256",01/2015,Spider-Verse Team-Up (2015) #1 [B Story],Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39350
"26,257",01/2015,Amazing Spider-Man (2014) #10,Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39351
"26,258",01/2015,Scarlet Spiders (2015) #1,Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39352
"26,259",01/2015,Spider-Woman (2015) #1,Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39353
"26,260",04/2015,Spider-Man 2099 (2014) #6,Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39372
"26,261",02/2015,Amazing Spider-Man (2014) #11,Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39373
"26,262",02/2015,Spider-Verse Team-Up (2015) #2 [A Story],Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39374
"26,263",02/2015,Spider-Verse Team-Up (2015) #2 [B Story],Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39375
"26,264",02/2015,Scarlet Spiders (2015) #2,Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39376
"26,265",02/2015,Spider-Woman (2015) #2,Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39377
"26,266",03/2015,Spider-Verse (2015) #2 [A Story],Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39378
"26,267",03/2015,Spider-Verse (2015) #2 [B Story],Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39379
"26,268",03/2015,Spider-Verse (2015) #2 [C Story],Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39380
"26,269",03/2015,Spider-Verse (2015) #2 [D Story],Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39381
"26,270",03/2015,Spider-Verse (2015) #2 [E Story],Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39393
"26,271",03/2015,Amazing Spider-Man (2014) #12,Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39394
"26,272",02/2015,Spider-Man 2099 (2014) #7,Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39395
"26,273",03/2015,Scarlet Spiders (2015) #3,Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39396
"26,274",03/2015,Amazing Spider-Man (2014) #13,Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39397
"26,275",03/2015,Spider-Woman (2015) #3,Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39398
"26,276",03/2015,Spider-Verse Team-Up (2015) #3 [A Story],Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39399
"26,277",03/2015,Spider-Verse Team-Up (2015) #3 [B Story],Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39400
"26,278",03/2015,Spider-Man 2099 (2014) #8,Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39401
"26,279",04/2015,Amazing Spider-Man (2014) #14,Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39402
"26,280",04/2015,Spider-Woman (2015) #4,Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39406
"26,281",04/2015,Amazing Spider-Man (2014) #15,Spiderverse,https://cmro.travis-starnes.com/detail.php?idvalue=39408
"26,282",04/2015,Spider-Man 2099 (2014) #9,-,https://cmro.travis-starnes.com/detail.php?idvalue=39409
"26,283",05/2015,Spider-Man 2099 (2014) #10,-,https://cmro.travis-starnes.com/detail.php?idvalue=39410
